,Region,Area,Site_Name,place_name(googleAPI),lat,lng,tag,tag_zh,Site_Type,rating,formatted_address
102,東北,山形,玉簾瀑布,玉簾の滝,38.9970609,140.0533006,"Nature ,June ,Forest ,September ,December ,Torrent ,Flow ,Clear stream ,Momentum","自然 ,6月 ,森 ,9月 ,12月 ,溪流 ,流 ,清流 ,氣勢",,4.5,日本、〒999-8201 山形県酒田市升田52−１
103,沖繩,沖繩,IMGYA海上樂園,イムギャーマリンガーデン,24.7247007,125.3583502,"Landscape ,Nature ,Summer ,Plant ,Tourist attractions ,July ,Trip ,Coast ,Fine weather ,Emerald Green ,Summer vacation ,Coral reef ,Rock reef ,Miyakojima Island ,Water's edge ,Sea bathing ,Vacation","風景 ,自然 ,夏 ,植物 ,旅遊景點 ,7月 ,海岸 ,旅 ,晴天 ,翡翠綠 ,暑假 ,珊瑚礁 ,宮古島 ,岩礁 ,波浪 ,海水浴場 ,假期",,4.2,日本、〒906-0107 沖縄県宮古島市城辺友利６０５−２
104,九州,長崎,白木蜂高原,白木峰高原,32.9108394,130.0716162,"Sightseeing resort ,Tourism ,Natural landscape ,Tourist attractions ,In full bloom ,Kyushu ,Cherry blossom ,Background ,Landscape ,Beautiful ,Glassland ,Flowers and plants ,Dynamic ,Moon","觀光地 ,觀光 ,自然風景 ,旅遊景點 ,盛開 ,九州 ,櫻花 ,景觀 ,背景 ,漂亮 ,草原 ,草花 ,動態 ,月亮",,4,日本、〒859-0307 長崎県諫早市白木峰町８２８−１
105,關西,三重,員辯市農業公園,いなべ市農業公園,35.2329677,136.4889171,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tree ,Tourism ,Spring ,Flower ,Noted place ,Plant ,Travel ,Tourist attractions ,Tourist attractions ,In full bloom ,Sunny ,Park ,Green ,Beautiful ,Fine weather ,Flower garden ,Kinki ,Harmony ,March ,White ,Beautiful ,Tree ,Kinki Region ,Pink","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,木頭 ,觀光 ,春天 ,花 ,名所 ,植物 ,旅行 ,觀光名所 ,旅遊景點 ,盛開 ,陽光明媚 ,公園 ,綠色 ,美麗 ,晴天 ,花卉園 ,近畿 ,和 ,3月 ,白色 ,漂亮 ,樹木 ,近畿地區 ,桃色",,3.9,日本、〒511-0501 三重県いなべ市藤原町鼎３０７１
106,關東,群馬,土和車站,土合駅,36.8313766,138.9670159,"Japan ,Tourism ,Building ,Autumn leaves ,April ,Fresh green ,October ,February ,Hot Spring ,Railroad ,Leisure ,Mountain climbing ,Gunma Prefecture ,Traffic ,Station ,Blue Sky ,Station building ,Mt. Tanigawa ,Minakami Onsen","日本 ,觀光 ,建設 ,紅葉 ,4月 ,鮮綠 ,10月 ,2月 ,溫泉 ,鐵道 ,休閒 ,登山 ,群馬縣 ,交通 ,車站 ,藍藍的天空 ,車站 ,谷川岳 ,水上溫泉",,4.3,日本
107,中部,靜岡,薩埵崖,薩埵峠,35.070406,138.5412659,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Natural landscape ,Spring ,Mountain ,Noted place ,Travel ,Sea ,Superb view ,Night view ,October ,Landscape ,Sunny ,Beautiful ,World heritage site ,Road ,Trip ,Coast ,Asia ,Fine weather ,March ,Mt. Fuji ,Beautiful ,View ,Shizuoka Prefecture","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,自然風景 ,春天 ,山 ,名所 ,旅行 ,海 ,絶景 ,夜景 ,10月 ,景色 ,陽光明媚 ,美麗 ,世界文化遺產 ,道路 ,海岸 ,旅 ,亞洲 ,晴天 ,3月 ,富士山 ,漂亮 ,展望 ,靜岡縣",,4.3,日本、〒421-3115 静岡県静岡市清水区由比西倉澤
108,中部,山梨,御坂崖,がけ産業（株）,35.482514,138.8176531,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tree ,Tourism ,Autumn ,Mountain ,Autumn leaves ,Cloud ,Plant ,Tourist attractions ,Tourist attractions ,November ,Winter ,Superb view ,Night view ,Night ,Landscape ,Snow ,August ,Beautiful ,World heritage site ,Morning ,Lake ,Light ,World cultural heritage ,Snowscape","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,木頭 ,觀光 ,秋天 ,山 ,紅葉 ,雲 ,植物 ,觀光名所 ,11月 ,旅遊景點 ,冬 ,絶景 ,夜景 ,晚上 ,景色 ,雪 ,8月 ,美麗 ,世界文化遺產 ,早上 ,湖 ,光 ,世界文化遺產 ,雪景",,5,日本、〒403-0003 山梨県富士吉田市大明見３丁目１−３
109,中部,長野,八岳,種苗管理センター 八岳農場（独立行政法人）,35.979799,138.280406,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Natural landscape ,Autumn ,Mountain ,Summer ,Cloud ,Winter ,Superb view ,Night view ,Night ,Landscape ,Sunny ,Snow ,Green ,July ,Morning ,September ,Light ,Nagano Prefecture ,December ,Snowscape ,Mt. Fuji ,Snow coverage ,Yamanashi Prefecture ,Sunrise glow ,Night sky","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,自然風景 ,秋天 ,山 ,夏 ,雲 ,冬 ,絶景 ,夜景 ,晚上 ,景色 ,陽光明媚 ,雪 ,綠色 ,7月 ,早上 ,9月 ,光 ,長野縣 ,12月 ,雪景 ,富士山 ,積雪 ,山梨縣 ,朝霞 ,夜空",,0,日本、〒391-0011 長野県茅野市玉川１１４０１−１
110,關東,栃木,城山公園,城山公園,36.3180738,139.7997033,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Autumn ,Green ,Flower ,Noted place ,Plant ,Travel ,Tourist attractions ,Tourist attractions ,In full bloom ,October ,Park ,Red ,September ,Kanto ,Flower garden ,Red ,Tochigi Prefecture ,Tochigi ,Red spider lily (Lycoris radiata)","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,秋天 ,綠色 ,花 ,名所 ,植物 ,旅行 ,觀光名所 ,旅遊景點 ,盛開 ,10月 ,公園 ,紅色 ,9月 ,關東 ,花卉園 ,紅 ,栃木縣 ,栃木 ,彼岸花",,3.7,日本、〒323-0025 栃木県小山市城山町１丁目１
111,關東,栃木,唐瀧（心之瀧）,唐滝,36.8733596,139.6127512,"Landscape ,Japan ,Nature ,Sightseeing resort ,Tourism ,Natural landscape ,Autumn ,Mountain ,Noted place ,Autumn leaves ,Travel ,Tourist attractions ,November ,Daytime ,October ,Rock ,Trip ,Asia ,Yellow leaf ,Kanto ,Waterfall ,Scenic spot ,Countryside ,Colorful ,Power spot ,Leisure ,Tochigi Prefecture ,Mother nature ,Rock wall ,Nikko, Sunlight","風景 ,日本 ,自然 ,觀光地 ,觀光 ,自然風景 ,秋天 ,山 ,名所 ,紅葉 ,旅行 ,11月 ,中午 ,旅遊景點 ,10月 ,岩石 ,旅 ,亞洲 ,黄葉 ,關東 ,瀑布 ,風景名勝區 ,田舎 ,彩色的 ,能量景點 ,休閒 ,栃木縣 ,大自然 ,岩壁 ,陽光",,0,日本、〒321-2712 栃木県日光市日蔭 唐滝
112,中部,長野,橫谷溪谷,横谷温泉旅館,36.0362544,138.2757479,"Landscape ,Nature ,Sightseeing resort ,Tourism ,Autumn ,Noted place ,Autumn leaves ,Plant ,Tourist attractions ,Tourist attractions ,Superb view ,River ,October ,Landscape ,Morning ,Evening ,Forest ,Nagano Prefecture ,Valley, Canyon, Gorge ,Japanese maple ,Waterfall ,Scenic spot ,Forest ,Japanese maple ,Torrent ,River ,View ,Shinshu ,Nagano ,View","風景 ,自然 ,觀光地 ,觀光 ,秋天 ,名所 ,紅葉 ,植物 ,觀光名所 ,旅遊景點 ,絶景 ,河 ,10月 ,景色 ,早上 ,傍晚 ,森 ,長野縣 ,溪谷 ,紅葉 ,瀑布 ,森林 ,風景名勝區 ,紅葉 ,溪流 ,河川 ,展望 ,信州 ,眺望 ,長野",,3.6,日本、〒391-0301 長野県茅野市北山５５１３
113,九州,佐賀,環境藝術之森,環境芸術の森,33.3491694,130.0769182,"Landscape ,Japan ,Nature ,Tree ,Spring ,Tourist attractions ,Tourist attractions ,May ,Fresh green ,Superb view ,Green ,Forest ,Kyushu ,Leaf ,Scenic spot ,Tree ,Saga Prefecture ,Sprout","風景 ,日本 ,自然 ,木頭 ,春天 ,觀光名所 ,旅遊景點 ,5月 ,鮮綠 ,絶景 ,綠色 ,森 ,九州 ,葉 ,風景名勝區 ,樹木 ,佐賀縣 ,新芽",,4.1,日本、〒849-3131 佐賀県唐津市厳木町平之６６７
114,中部,長野,鴛鴦隱之瀧,戸隠神社,36.742474,138.0850634,"Landscape ,Nature ,Sightseeing resort ,Tree ,Tourism ,Autumn ,Spring ,Green ,Mountain ,Noted place ,Autumn leaves ,Plant ,Tourist attractions ,Early summer ,Tourist attractions ,Fresh green ,Superb view ,River ,October ,Landscape ,Green ,June ,Beautiful ,Forest ,Water ,Nagano Prefecture ,Valley, Canyon, Gorge ,Yellow leaf ,Leaf ,Waterfall","風景 ,自然 ,觀光地 ,木頭 ,觀光 ,秋天 ,春天 ,綠色 ,山 ,名所 ,紅葉 ,植物 ,觀光名所 ,初夏 ,旅遊景點 ,鮮綠 ,絶景 ,河 ,10月 ,景色 ,綠色 ,6月 ,美麗 ,森 ,水 ,長野縣 ,黄葉 ,溪谷 ,葉 ,瀑布",,4.5,日本、〒381-4101 長野県長野市 長野市戸隠３５０６
115,東北,青森,鶴之舞橋,鶴の舞橋,40.7520732,140.3772362,"Landscape ,Japan ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Spring ,Mountain ,Noted place ,Cloud ,Travel ,Tourist attractions ,April ,Tourist attractions ,Cherry ,Winter ,May ,Landscape ,Sunny ,Snow ,Tohoku ,Bridge ,Morning ,Trip ,Pond ,White ,January ,Snow coverage ,Cherry blossom ,Aomori Prefecture","風景 ,日本 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,春天 ,山 ,名所 ,雲 ,旅行 ,觀光名所 ,4月 ,旅遊景點 ,櫻花 ,冬 ,5月 ,景色 ,陽光明媚 ,雪 ,東北 ,橋 ,早上 ,旅 ,池 ,白色 ,1 月 ,積雪 ,櫻花 ,青森縣",,4,日本、〒038-3542 青森県北津軽郡鶴田町廻堰大沢８１−１５０
116,關東,埼玉,尾之內溪谷,尾ノ内渓谷氷柱,36.0444946,138.8639497,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tree ,Tourism ,Green ,Mountain ,Noted place ,Plant ,Travel ,Tourist attractions ,Tourist attractions ,Daytime ,Winter ,Fresh green ,Superb view ,River ,Landscape ,Snow ,Light up ,Bridge ,Light ,February ,Valley, Canyon, Gorge ,Fine weather ,Kanto ,Snowscape","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,木頭 ,觀光 ,綠色 ,山 ,名所 ,植物 ,旅行 ,觀光名所 ,中午 ,旅遊景點 ,冬 ,鮮綠 ,絶景 ,河 ,景色 ,雪 ,亮燈 ,橋 ,光 ,2月 ,溪谷 ,晴天 ,關東 ,雪景",,4,日本、〒368-0113 埼玉県秩父郡小鹿野町河原沢
117,中部,長野,田代池,田代池,36.2357316,137.6245678,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Autumn ,Green ,Mountain ,Summer ,Autumn leaves ,Cloud ,Plant ,Travel ,Early summer ,Water surface ,Fresh green ,Superb view ,River ,October ,Landscape ,Sunny ,Green ,Morning ,Lake ,Forest ,Pond ,Water ,September","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,秋天 ,綠色 ,山 ,夏 ,紅葉 ,雲 ,植物 ,旅行 ,初夏 ,水面 ,鮮綠 ,絶景 ,河 ,10月 ,景色 ,陽光明媚 ,綠色 ,早上 ,湖 ,森 ,池 ,9月 ,水",,5,日本、〒390-1516 長野県松本市安曇上高地 田代池
118,中部,靜岡,時之栖點燈秀,御殿場高原時之栖,35.234283,138.9229821,"Landscape ,Sightseeing resort ,Mountain ,Winter ,Night view ,Night ,Light up ,World heritage site ,Light ,World cultural heritage ,Mt. Fuji ,Night sky ,Colorful ,Illumination ,Shizuoka Prefecture ,Purple ,Event ,Fuji ,Tunnel ,Shizuoka ,Christmas ,Illumination ,Brightness ,Fountain ,Christmas illumination ,Corridor","風景 ,觀光地 ,山 ,冬 ,夜景 ,晚上 ,亮燈 ,世界文化遺產 ,光 ,世界文化遺產 ,富士山 ,夜空 ,彩色的 ,靜岡縣 ,霓彩燈飾 ,紫色 ,活動 ,富士 ,隧道 ,靜岡 ,耶誕節 ,照明 ,閃耀 ,噴水 ,聖誕燈飾 ,走廊",,4.1,日本、〒412-0033 静岡県御殿場市神山７１９
119,北海道,道北,聖誕之樹,セブンスターの木,43.6290767,142.4312157,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tree ,Tourism ,Natural landscape ,Spring ,Summer ,Noted place ,Cloud ,Travel ,Tourist attractions ,Winter ,Superb view ,Hokkaido ,Sunny ,Snow ,Trip ,Evening ,Asia ,Fine weather ,Snowscape ,Scenic spot ,Snow coverage ,Countryside ,Sunset ,Sun","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,木頭 ,觀光 ,自然風景 ,春天 ,夏 ,名所 ,雲 ,旅行 ,旅遊景點 ,冬 ,絶景 ,北海道 ,陽光明媚 ,雪 ,旅 ,傍晚 ,亞洲 ,晴天 ,雪景 ,風景名勝區 ,積雪 ,田舎 ,日落 ,太陽",,3.8,日本、〒071-0224 北海道上川郡美瑛町北瑛
120,北海道,道北,寶石之冰,氷の美術館 北海道アイスパビリオン,43.8458781,142.7538358,,,,3.7,日本、〒078-1733 北海道上川郡上川町栄町４０
121,關西,三重,盾之崎,楯ヶ崎,33.9313074,136.2133189,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Noted place ,Tourist attractions ,Sea ,Tourist attractions ,Superb view ,Landscape ,Sunny ,History ,Rock ,Shrine ,Coast ,Historic site ,Historic building ,Scenic spot ,Horizon ,Approach ,Shrines and temples ,Scenic spot ,Sea level ,Viewing platform ,Cliff ,Landmark ,Cape","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,名所 ,觀光名所 ,海 ,旅遊景點 ,絶景 ,景色 ,陽光明媚 ,歷史 ,岩石 ,神社 ,海岸 ,歷史遺址 ,歷史建築 ,風景名勝區 ,水平線 ,参道 ,神社佛閣 ,名勝 ,海面 ,展望台 ,崖 ,地標 ,海角",,4.5,日本、〒519-4202 三重県熊野市甫母町
122,東北,福島,深山神社的大榧樹・大紫藤,深山神社,37.8858322,140.5286917,"Nature ,Tree ,Spring ,Flower ,Plant ,May ,Grounds of a shrine ,Purple ,Fukushima Prefecture ,Natural monument ,Wisteria ,Kaya ,Ofuji ,Grass used for thatching ,Tree age","自然 ,木頭 ,春天 ,花 ,植物 ,5月 ,境内 ,紫色 ,福島縣 ,自然紀念物 ,藤 ,榧樹 ,大藤 ,萱 ,老",,4,日本、〒969-1783 福島県伊達郡国見町
123,關東,橫濱,大先生大橋,大桟橋,35.4518059,139.6479162,,,景點與地標,4.3,日本、〒231-0002 神奈川県横浜市中区海岸通１丁目１―４
124,關東,橫濱,杯麵博物館,カップヌードルミュージアム 横浜,35.4554755,139.6388669,,,博物館,4.2,日本、〒231-0001 神奈川県横浜市中区新港２丁目３−４
125,關東,東京,烏龜汐留,カレッタ汐留,35.6649023,139.7624456,,,購物,3.9,日本、〒105-7090 東京都港区東新橋１丁目８−２
126,關東,東京,台場海洋城,お台場海浜公園,35.6300488,139.7756912,,,購物,4.2,日本、〒135-0091 東京都港区台場１丁目４
127,關東,東京,三社祭,浅草神社,35.7148615,139.7974664,,,活動,4.3,日本、〒111-0032 東京都台東区浅草２丁目３−１
128,關東,東京,鈴木演藝場,池袋演芸場,35.731846,139.7100653,,,演唱會和表演,4.1,日本、〒171-0021 東京都豊島区西池袋１丁目２３−１ エルクルーセ
129,九州,福岡,海洋世界,マリンワールド海の中道,33.660851,130.363413,,,動物園和水族館,4.3,日本、〒811-0321 福岡県福岡市東区西戸崎１８−２８
130,關東,東京,二重橋,二重橋前駅,35.680665,139.7617446,,,景點與地標,3.7,日本
131,關東,東京,尼古拉東正教教堂,東京復活大聖堂,35.6980554,139.7655203,,,景點與地標,4.1,日本、〒101-0062 東京都千代田区神田駿河台４−１−３
132,關西,姬路市 ,大手前通街,食菜家うさぎ 町なか 姫路駅前店,34.829452,134.690509,,,景點與地標,3.9,日本、〒670-0912 兵庫県姫路市南町６５ 3・4F 大手前ビル
133,沖繩,沖繩,國際大街,ホテルパームロイヤルNAHA国際通り 大浴場 プール アート,26.2164009,127.6897872,,,景點與地標,4.1,日本、〒900-0013 沖縄県那覇市牧志３丁目９−１０
134,中國,廣島,原子彈和平兒童紀念雕像,平和記念公園,34.3925863,132.4523059,,,景點與地標,4.6,日本、〒730-0811 広島県広島市中区１ 広島市中区中島町1丁目1
135,九州,長崎,長崎電氣軌道株式會社,長崎電気軌道（株） 西町電車営業所,32.7800153,129.8614844,,,交通,4.3,日本、〒852-8134 長崎県長崎市大橋町４−５
136,關東,東京,夢之島熱帶植物室,夢の島熱帯植物館,35.6512561,139.82938,,,自然與公園,4,日本、〒136-0081 東京都江東区夢の島２丁目１−２
137,關東,東京,燃油氣科學館,東京都水の科学館,35.630827,139.785476,,,博物館,4,日本、〒135-0063 東京都江東区有明３丁目１−８
138,關西,滋賀,琵琶湖汽船,竹生島クルーズ（長浜港／琵琶湖汽船）,35.3733096,136.2641828,,,交通,4.1,日本、〒526-0067 滋賀県長浜市港町４−１７
139,中部,靜岡,濱松花卉公園,はままつ フラワーパーク,34.7635184,137.6346119,,,自然與公園,4.1,日本、〒431-1209 静岡県浜松市西区舘山寺町195番地
140,中國,岡山,津陵山西大寺,金陵山 西大寺観音院,34.653624,134.03804,,,景點與地標,4,日本、〒704-8116 岡山県岡山市東区西大寺中３丁目８−８
141,九州,鹿兒島,維新鄉村館,鹿児島市維新ふるさと館,31.5846352,130.5477695,,,博物館,4,日本、〒892-0846 鹿児島県鹿児島市加治屋町２３−１
142,九州,鹿兒島,维新历史之路,鹿児島市維新ふるさと館,31.5846352,130.5477695,,,景點與地標,4,日本、〒892-0846 鹿児島県鹿児島市加治屋町２３−１
143,關東,東京,棒球體育博物館,野球殿堂博物館,35.7055758,139.7529425,,,博物館,4.2,日本、〒112-0004 東京都文京区後楽１丁目３−６１
144,關西,奈良,奈良町町家,町屋ゲストハウスならまち,34.6733693,135.8289807,,,景點與地標,4.5,日本、〒630-8322 奈良県奈良市北京終町３０
145,關東,東京,鬼子母神,鬼子母神堂,35.7221133,139.7133688,,,景點與地標,4.1,日本、〒171-0032 東京都豊島区雑司が谷３丁目１５−２０
146,關東,東京,太陽城,サンシャインシティ アルパ,35.729107,139.719409,,,購物,3.8,日本、〒170-0013 東京都豊島区東池袋３丁目１
147,關東,東京,東武百貨,東武百貨店 池袋店,35.7297141,139.7102444,,,購物,3.8,日本、〒171-0021 東京都豊島区西池袋１丁目１−２５
148,關東,東京,柯南佳城,ナンジャタウン,35.7288737,139.7199786,,,水上樂園和遊樂場,3.7,日本、〒170-0013 東京都豊島区東池袋３丁目１−３ サンシャインシティ・ワールドインポートマートビル
149,關東,東京,滿天,グリル満天星 麻布十番 本店,35.6570244,139.7356844,,,博物館,4.1,日本、〒106-0045 東京都港区麻布十番１丁目３−１ アポリアビルB1F
150,關東,東京,鈴森刑場遺址,鈴ヶ森刑場跡,35.5918562,139.7365414,,,景點與地標,3.7,日本、〒140-0013 東京都品川区南大井２丁目７−３
151,中部,長野,善五郎瀑布,善五郎の滝,36.1181617,137.6174939,,,自然與公園,0,日本、〒390-1513 長野県松本市安曇鈴蘭 善五郎の滝
152,北海道,道南,特拉皮斯汀修道院,トラピスチヌ修道院,41.7880075,140.8223486,,,景點與地標,4.1,日本、〒042-0914 北海道函館市上湯川町３４６
153,北海道,道南,舊相馬官邸,旧相馬邸,41.765246,140.7108981,,,景點與地標,4.2,日本、〒040-0054 北海道函館市元町３３−２
154,北海道,道南,大門橫丁,函館ひかりの屋台 大門横丁,41.7724212,140.7302335,,,景點與地標,3.9,日本、〒040-0035 北海道函館市松風町７−５
155,關東,日光,義大利大使館別墅紀念公園,イタリア大使館別荘記念公園,36.7250563,139.4853931,,,自然與公園,4.2,日本、〒321-1661 栃木県日光市中宮祠２４８２
156,中部,岐阜,東山遊步道,東山遊歩道,36.1442839,137.2642437,,,景點與地標,3.7,日本、〒506-0855 岐阜県高山市愛宕町 周辺
157,中部,富山,森家北前船廻問屋,北前船回船問屋森家,36.756826,137.228613,,,景點與地標,3.8,日本、〒931-8358 富山県富山市東岩瀬町１０８
158,中部,富山,岩瀨街景,岩瀬浜駅,36.7615208,137.2339598,,,景點與地標,3.9,日本
159,北海道,道央,新日本海郵輪,新日本海フェリー㈱ 札幌支店貨物予約センター,43.0645741,141.3540286,,,交通,4,日本、〒060-0002 北海道札幌市中央区北２条西２丁目1 ハクオウビル
160,北海道,道央,北一威尼斯美術館,ビッグシャイン８８北１条駐車場,43.059371,141.334214,,,博物館,3.5,日本、〒060-0001 北海道札幌市中央区北１条西１５丁目
161,關西,和歌山,淡鳩神社,淡嶋神社,34.2737042,135.0665081,,,景點與地標,3.8,日本、〒640-0103 和歌山県和歌山市加太１１８
162,關西,和歌山,歐洲之城,ポルトヨーロッパ,34.154097,135.1768971,,,景點與地標,3.8,日本、〒641-0014 和歌山県和歌山市毛見１５２７
163,沖繩,竹富町,西浜海灘,ニシ浜,24.0644618,123.7621618,,,戶外活動,4.7,日本、〒907-1751 沖縄県八重山郡竹富町波照間
164,關東,東京,江戶川煙火祭,（株）宗家花火鍵屋,35.6949109,139.8670661,,,活動,4.3,日本、〒132-0033 東京都江戸川区東小松川２丁目２８−２１
165,關西,淡路島  ,鮎屋瀑布,鮎屋の滝(あいやのたき),34.3023118,134.8438254,,,自然與公園,3.8,日本、〒656-0000 兵庫県洲本市
167,關東,千葉,幕張新都心永旺購物中心,イオンモール幕張新都心,35.6549156,140.029233,,,購物,4,日本、〒261-8535 千葉県千葉市美浜区豊砂１−１他
168,關東,千葉,櫻花山公園,さくらの山公園(成田市),35.7760682,140.3634742,,,自然與公園,4.2,日本、〒286-0121 千葉県成田市駒井野 １３３８ １
169,關東,東京,新井藥師神社,新井薬師梅照院,35.7141309,139.667617,,,景點與地標,4,日本、〒165-0026 東京都中野区新井５丁目３−５
170,東北,青森,新鮮市場,アウガ新鮮市場,40.8273313,140.7360622,,,購物,3.7,日本、〒030-0801 青森県青森市新町１丁目３−７ B1F
171,關東,箱根,星星王子博物館,星の王子さまミュージアム,35.266869,139.013233,,,博物館,4,日本、〒250-0631 神奈川県足柄下郡箱根町仙石原９０９
